tray impeccable, air conditioner sophisticated, 0
furniture comfortable, cashier helpful, 0
place poor, parking convenience hard to find, 1
air conditioner relaxing, location far, 0
waiters grumpy, main unappetizing, 0
cashier fast, line likable, 1
waiters horrible, table impeccable, 0
main dish high quality, meals high quality, 1
facade not washed, chair in bad shape, 1
location safe, cost cheap, 0
ambiance relaxing, parking space free, 0
buffet very clean, payment acceptable, 0
location bad, utensils dirty, 0
pasta unappetizing, facade in bad shape, 0
snack yum, parking lot unavailable, 0
place free, parking area large, 1
place bad, address bad, 1
place near, soup not seasoned, 0
place narrow, parking area poor, 1
address far, price overpriced, 0
staff grumpy, experience dark, 0
utensils bright, dish clean, 1
place dangerous, area unsafe, 1
organization high quality, meat high quality, 0
cutlery white clean, area good, 0
payment fair, cost not too expensive, 1
air conditioner happy, air conditioning attractive, 1
place safe, hall greasy, 0
air conditioner dark, parking space small, 0
parking area available, waiters high quality, 0
buffet in bad shape, kitchen greasy, 1
table stained, plate greasy, 1
place horrible, place dark, 0
entree high quality, price not too expensive, 0
dinner yummy, price good, 0
menu high quality, main course healthy, 1
entree okay, parking area unavailable, 0
organization grumpy, staff slow, 1
prices low, payment method low, 1
bathroom not washed, prices high, 0
cutlery white clean, area good, 0
food organic, entree healthy, 1
waiter grumpy, waitress not so helpful, 1
place dark, parking area small, 0
utensils white clean, silverware very clean, 1
cashier not so helpful, room clean, 0
fork in bad shape, room disgusting, 1
area dark, cashier good, 0
setting pleasant, cashier horrible, 0
price overpriced, place far, 0
cashier professional, parking lot free, 0
silverware washed, bathroom impeccable, 1
pasta not seasoned, parking area empty, 0
line bad, kitchen not washed, 0
place empty, area lively, 0
entree awful, place good, 0
price hot, atmosphere depressing, 0
ambiance terrible, location secure, 0
utensils dirty, cutlery bad, 1
location good, ambiance depressing, 0
area unsecure, parking impeccable, 0
price good, cost good, 1
parking area safe, parking lot small, 0
waitresses high quality, waiters quick, 1
facade very clean, utensils shining, 1
experience good, main high quality, 0
address good, dishes yummy, 0
place good, cashier grumpy, 0
food healthy, food organic, 1
location dangerous, area unsafe, 1
cooking excellent, pasta yummy, 1
knife not washed, price high, 0
table not washed, furniture stained, 1
area unsecure, parking lot hard to find, 0
air conditioner dark, chicken very spicy, 0
silverware white clean, tables impeccable, 1
cooking okay, room impeccable, 0
cost overpriced, staff likable, 0
address unsecure, line very slow, 0
place free, place free, 1
parking area small, silverware dirty, 0
breakfast high quality, pizza not seasoned, 0
cost exaggerated, environment nice, 0
air conditioning adequate, atmosphere nice, 1
soup very spicy, fares unappetizing, 1
glass bright, parking space empty, 0
waiters knowledgable, service bad, 0
price expensive, plate clean, 0
glass bad, tray greasy, 1
ambiance depressing, music depressing, 1
steak flavorless, meat bland, 1
air conditioner beautiful, ambiance adequate, 1
hall clean, room impeccable, 1
waiters not professional, parking space safe, 0
pizza ok, place luxurious, 0
organization well trained, area bad, 0
service quick, price fair, 0
parking lot narrow, place hard to find, 1
food healthy, price high, 0
experience boring, payment method overpriced, 0
waiters grumpy, entree well seasoned, 0
fork greasy, plates greasy, 1
location far, location bad, 1
table stained, table stained, 1
payment method not too expensive, cost fair, 1
tables very clean, kitchen clean, 1
location dangerous, address remote, 1
cost high, prices overpriced, 1
area remote, place far, 1
staff quick, trays not washed, 0
parking space unavailable, parking area small, 1
place good, drinks good, 0
parking space large, setting terrible, 0
food savory, breakfast yummy, 1
rice savory, chicken yum, 1
price overpriced, parking area small, 0
silverware washed, parking space large, 0
staff bad, line grumpy, 1
area polluted, entree healthy, 0
silverware dirty, knife in bad shape, 1
area dangerous, cashier knowledgable, 0
air conditioner great, salad succulent, 0
air conditioning fancy, music beautiful, 1
area good, table dirty, 0
beverage yum, drink tasty, 1
parking lot poor, music bad, 0
buffet very clean, utensils white clean, 1
experience depressing, payment good, 0
parking lot free, furniture bad, 0
kitchen in bad shape, buffet in bad shape, 1
room very clean, ambiance depressing, 0
price overpriced, main dish healthy, 0
salad yum, pizza yummy, 1
meat organic, parking space unavailable, 0
area remote, parking convenience hard to find, 0
area dark, ambiance horrible, 0
payment high, location safe, 0
air conditioner relaxing, place good, 0
place unsafe, area far, 1
furniture very clean, chairs impeccable, 1
price fair, music good, 0
address good, area good, 1
setting pleasant, music happy, 1
main course healthy, dishes high quality, 1
main dish cold, place available, 0
main dish bad, drink awful, 1
address good, payment method costly, 0
place unsecure, area far, 1
dessert high quality, breakfast high quality, 1
entree well seasoned, price not too expensive, 0
cost good, breakfast unappetizing, 0
parking space narrow, kitchen clean, 0
payment method cheap, waiter knowledgable, 0
parking area free, parking lot safe, 1
waitresses very slow, waitress not professional, 1
payment method fair, service well trained, 0
area dark, parking space unavailable, 0
food organic, waitress not so helpful, 0
menu perfectly cooked, place far, 0
parking area hard to find, parking space unavailable, 1
parking lot empty, parking lot safe, 1
glasses greasy, address remote, 0
payment method fair, payment acceptable, 1
parking space narrow, cost high, 0
air conditioning pleasant, prices high, 0
pasta high quality, main dish healthy, 1
lunch high quality, service grumpy, 0
payment method acceptable, payment method acceptable, 1
line high quality, place far, 0
service not so helpful, cashier very slow, 1
location dangerous, cutlery washed, 0
staff well trained, services good, 1
facade not washed, cutlery poor, 1
experience bad, experience dark, 1
spoon very clean, location touristy, 0
waitresses slow, price high, 0
meat high quality, entree high quality, 1
parking hard to find, place small, 1
dish bright, place small, 0
furniture terrible, air conditioner sad, 1
services very slow, atmosphere depressing, 0
place safe, address trustable, 1
place popular, address bad, 0
place disgusting, parking space hard to find, 0
air conditioning fancy, cuisine flavorless, 0
prices low, payment method good, 1
experience comfortable, decor beautiful, 1
main dish terrible, place hard to find, 0
waitress grumpy, waiters not professional, 1
services very slow, bathroom not washed, 0
cutlery washed, glasses impeccable, 1
parking space safe, cutlery washed, 0
ambiance bad taste, experience bad taste, 1
fish healthy, utensils not washed, 0
buffet greasy, glass stained, 1
trays impeccable, soup healthy, 0
utensils lavish, parking lot small, 0
waiter not so helpful, line grumpy, 1
cutlery very clean, silverware lavish, 1
main dish healthy, parking space unavailable, 0
music nice, atmosphere excellent, 1
area unsecure, address remote, 1
main dish high quality, utensils stained, 0
organization likable, organization well trained, 1
payment method costly, cuisine high quality, 0
waiters grumpy, tables very clean, 0
waiter well trained, place empty, 0
snack healthy, atmosphere great, 0
service slow, staff very slow, 1
address good, place popular, 1
lighting nice, air conditioning great, 1
location downtown, place downtown, 1
ambiance terrible, service professional, 0
beverage healthy, pizza high quality, 1
parking area large, facade impeccable, 0
waitresses bad, ambiance bad, 0
parking area safe, location unsafe, 0
payment method high, location bad, 0
price cheap, plates high quality, 0
place popular, area lively, 1
payment method not too expensive, payment fair, 1
prices overpriced, payment method costly, 1
air conditioner comfortable, air conditioner attractive, 1
staff bad, cashier slow, 1
tray clean, cashier fast, 0
fish bad, kitchen clean, 0
kitchen very clean, chair impeccable, 1
service helpful, organization well trained, 1
place secure, location bad, 0
rice ok, dish ok, 1
experience dark, parking lot available, 0
setting pleasant, place good, 0
entree delicious, place safe, 0
line no delay, parking area unavailable, 0
food healthy, waiters very slow, 0
environment attractive, parking lot narrow, 0
drink not seasoned, cashier helpful, 0
waiters quick, parking area available, 0
location trustable, chair impeccable, 0
parking area hard to find, atmosphere calming, 0
chairs greasy, place free, 0
parking lot unavailable, parking convenience hard to find, 1
parking lot large, atmosphere beautiful, 0
drink bland, steak cold, 1
waiters well trained, payment method overpriced, 0
cost affordable, staff helpful, 0
service grumpy, services not so helpful, 1
place narrow, main course yum, 0
utensils stained, table dirty, 1
address unsecure, location dangerous, 1
furniture dark, experience terrible, 1
setting bad, rice ok, 0
place good, air conditioning charming, 1
air conditioning horrible, setting terrible, 1
payment method overpriced, payment method overpriced, 1
price fair, price affordable, 1
location unsafe, place unsafe, 1
place poor, lunch savory, 0
lighting good, parking area large, 0
parking lot small, cooking not seasoned, 0
place small, location secure, 0
parking lot empty, parking space safe, 1
fish high quality, parking area free, 0
parking area hard to find, cutlery washed, 0
cashier professional, staff helpful, 1
location far, place dangerous, 1
area touristy, address secure, 1
place popular, location far, 0
price high, prices not too expensive, 0
location popular, area safe, 1
place horrible, parking lot poor, 0
decor nice, dishes high quality, 0
parking area poor, place narrow, 1
lighting bad, location near, 0
parking lot safe, prices low, 0
area unsecure, parking space small, 0
cashier not so helpful, hygiene very clean, 0
organization bad, place touristy, 0
area good, location near, 1
parking space hard to find, drink healthy, 0
place dangerous, food organic, 0
table dirty, cashier smiling, 0
price low, setting good, 0
address near, setting great, 0
location secure, location good, 1
location bad, location far, 1
parking lot available, parking area safe, 1
parking area small, parking area hard to find, 1
area remote, music bad taste, 0
parking area free, parking space safe, 1
payment low, price acceptable, 1
dessert not seasoned, place hard to find, 0
experience horrible, place dark, 0
cutlery impeccable, area bad, 0
place small, place small, 1
price hot, price low, 0
cutlery luxurious, parking lot unavailable, 0
payment method low, prices not too expensive, 1
cashier horrible, waiter not so helpful, 1
kitchen not washed, chair dirty, 1
dish bright, cost good, 0
experience adequate, atmosphere noisy, 0
parking lot small, location safe, 0
rice perfectly cooked, parking space narrow, 0
waitresses not so helpful, parking space safe, 0
setting good, atmosphere good, 1
ambiance good taste, atmosphere good, 1
parking space poor, parking space unavailable, 1
price expensive, cost costly, 1
silverware not washed, room not washed, 1
address remote, music comfortable, 0
dish good, salad succulent, 1
experience adequate, parking lot hard to find, 0
experience uncomfortable, dish good, 0
waitresses quick, atmosphere excellent, 0
fare good, parking hard to find, 0
parking lot empty, kitchen in bad shape, 0
address remote, air conditioning crowded, 0
experience dark, furniture dark, 1
cost not too expensive, price low, 1
ambiance sad, ambiance terrible, 1
meat disgusting, soup cold, 1
cutlery bright, chair very clean, 1
entree flavorless, staff quick, 0
area remote, place dangerous, 1
services high quality, organization very slow, 0
room clean, place dark, 0
organization bad, organization not so helpful, 1
service efficient, address touristy, 0
parking lot poor, parking lot empty, 0
kitchen impeccable, place clean, 1
waitresses not professional, glass not washed, 0
parking space available, parking lot hard to find, 0
location unsafe, music bad taste, 0
service quick, staff well trained, 1
cutlery impeccable, waiter grumpy, 0
cost cheap, prices low, 1
parking impeccable, air conditioning cozy, 0
organization knowledgable, waiters knowledgable, 1
area dark, waitresses not so helpful, 0
cost high, parking space free, 0
waiter grumpy, service slow, 1
area secure, cutlery very clean, 0
hall impeccable, glass clean, 1
steak bad, dish unappetizing, 1
parking area poor, parking space unavailable, 1
room clean, service very slow, 0
place bad, location dangerous, 1
cutlery clean, dish clean, 1
cuisine perfectly cooked, meat excellent, 1
service not so helpful, soup healthy, 0
address bad, price fair, 0
payment acceptable, cost good, 1
parking space safe, address touristy, 0
breakfast high quality, cost costly, 0
organization likable, organization friendly, 1
experience bad taste, parking area hard to find, 0
payment method fair, cost good, 1
parking lot free, furniture stained, 0
line good, staff horrible, 0
setting crowded, fish tasty, 0
area dangerous, place remote, 1
waiter grumpy, glasses very clean, 0
utensils not washed, payment low, 0
place bad, place dangerous, 0
area popular, area near, 1
rice savory, drink yummy, 1
food unappetizing, location unsecure, 0
place downtown, area near, 1
service good, waiter knowledgable, 1
place small, experience happy, 0
place boring, environment terrible, 1
dishes very clean, dinner high quality, 0
dishes very clean, plate very clean, 1
beverage flavorless, food bland, 1
snack healthy, line helpful, 0
waiters knowledgable, payment method overpriced, 0
glass bad, salad savory, 0
food gross, parking lot poor, 0
parking space empty, place cozy, 0
line fast, payment method hot, 0
staff knowledgable, staff quick, 1
cost overpriced, bathroom in bad shape, 0
payment method costly, address secure, 0
waiter knowledgable, silverware dirty, 0
staff not so helpful, cuisine very spicy, 0
waiter likable, line no delay, 1
main dish interesting, cost fair, 0
pizza high quality, service grumpy, 0
atmosphere terrible, cost costly, 0
place large, waitresses fast, 0
organization likable, cashier smiling, 1
place small, parking hard to find, 1
cost not too expensive, place greasy, 0
parking lot free, cashier slow, 0
cost expensive, dish very clean, 0
air conditioning attractive, knife clean, 0
meat unappetizing, rice very spicy, 1
service very slow, waitresses very slow, 1
place free, place available, 1
area trustable, parking space free, 0
place trustable, parking hard to find, 0
experience beautiful, air conditioner fancy, 1
air conditioning horrible, dishes high quality, 0
staff bad, cashier horrible, 1
cooking high quality, payment not too expensive, 0
payment method affordable, payment low, 1
air conditioning attractive, air conditioning good, 1
chicken well seasoned, staff well trained, 0
parking space poor, air conditioner crowded, 0
location downtown, payment method high, 0
parking lot small, setting dark, 0
price good, payment not too expensive, 1
rice well seasoned, trays very clean, 0
address far, parking area free, 0
payment overpriced, area good, 0
pasta not seasoned, waiters good, 0
air conditioning calming, snack high quality, 0
parking area large, place hard to find, 0
parking lot unavailable, lighting terrible, 0
area unsafe, room white clean, 0
waitresses very slow, place dangerous, 0
meat bad, staff slow, 0
ambiance charming, decor nice, 1
cashier helpful, breakfast high quality, 0
parking area poor, dish healthy, 0
place free, food ok, 0
organization fast, cashier high quality, 1
main dish organic, dishes high quality, 1
parking space hard to find, parking area poor, 1
parking area available, area bad, 0
services not professional, parking area empty, 0
location unsecure, place far, 1
waitress very slow, experience bad taste, 0
place luxurious, dish greasy, 0
glass impeccable, cashier horrible, 0
ambiance comfortable, experience relaxing, 1
silverware greasy, air conditioner soothing, 0
parking area narrow, place poor, 1
place dangerous, line slow, 0
area polluted, cost not too expensive, 0
menu very spicy, dish flavorless, 1
place small, parking area small, 1
waiters grumpy, waiters slow, 1
environment good, payment acceptable, 0
location safe, address touristy, 1
waiter very slow, location unsafe, 0
place remote, parking area small, 0
silverware dirty, glass not washed, 1
area dark, environment crowded, 0
environment pleasant, ambiance calming, 1
parking lot free, air conditioner noisy, 0
main course very spicy, waiters well trained, 0
waitress very slow, salad high quality, 0
experience good taste, waiters well trained, 0
music depressing, main course cold, 0
chicken okay, silverware luxurious, 0
music good taste, main dish juicy, 0
area bad, area downtown, 0
location unsafe, parking space empty, 0
place downtown, cutlery washed, 0
location far, music crowded, 0
waiter likable, setting beautiful, 0
parking convenience hard to find, address touristy, 0
location unsecure, silverware dirty, 0
pizza yum, price hot, 0
place remote, parking hard to find, 0
service professional, line likable, 1
place downtown, air conditioner terrible, 0
waiters very slow, staff not professional, 1
cost affordable, place small, 0
cutlery bad, area remote, 0
music sophisticated, place touristy, 0
main dish healthy, waiter well trained, 0
hall impeccable, place trustable, 0
salad unappetizing, furniture in bad shape, 0
payment method expensive, meal high quality, 0
air conditioner good taste, air conditioner nice, 1
dish unappetizing, entree awful, 1
cost exaggerated, ambiance terrible, 0
room clean, air conditioning attractive, 0
dish very clean, menu perfectly cooked, 0
parking space free, place empty, 1
parking space available, parking area empty, 1
service not professional, waitresses horrible, 1
cuisine high quality, place free, 0
cost high, ambiance uncomfortable, 0
parking area narrow, service friendly, 0
place terrible, organization not so helpful, 0
cooking well seasoned, pizza excellent, 1
parking area narrow, cost not too expensive, 0
cost exaggerated, location trustable, 0
waitresses knowledgable, address unsecure, 0
lunch savory, parking space unavailable, 0
plate bad, experience nice, 0
line fast, dish impeccable, 0
place near, location secure, 1
place small, main dish organic, 0
cashier quick, environment excellent, 0
waiters high quality, staff knowledgable, 1
waiters well trained, chair greasy, 0
payment method cheap, parking space narrow, 0
experience nice, experience good taste, 1
place hard to find, parking space poor, 1
place trustable, cooking well seasoned, 0
parking lot small, air conditioning calming, 0
ambiance bad taste, place dangerous, 0
silverware clean, ambiance nice, 0
waitresses not professional, drink high quality, 0
parking lot hard to find, cutlery bad, 0
parking space safe, place touristy, 0
prices not too expensive, cost good, 1
organization high quality, bathroom not washed, 0
location trustable, place free, 0
cost exaggerated, dish bright, 0
waiter very slow, experience sad, 0
service horrible, table greasy, 0
area polluted, location dangerous, 1
air conditioning beautiful, ambiance good, 1
line very slow, air conditioning fancy, 0
line quick, parking lot free, 0
payment high, prices overpriced, 1
location far, waitresses quick, 0
place good, service good, 0
kitchen impeccable, cutlery luxurious, 1
snack well seasoned, area dangerous, 0
chair greasy, bathroom not washed, 1
pizza yum, chairs impeccable, 0
address good, parking space available, 0
dish flat, dish very spicy, 1
price hot, cost high, 1
parking area unavailable, parking space small, 1
music sad, cashier grumpy, 0
silverware not washed, waitresses high quality, 0
place large, parking lot safe, 1
place downtown, tray in bad shape, 0
prices high, parking space poor, 0
cost not too expensive, parking area small, 0
cutlery bad, fare very spicy, 0
waiter knowledgable, place in bad shape, 0
cost acceptable, price cheap, 1
menu interesting, main dish perfectly cooked, 1
cashier grumpy, waitresses horrible, 1
environment nice, experience horrible, 0
tray very clean, plate clean, 1
furniture stained, ambiance memorable, 0
place impeccable, room bright, 1
area bad, cutlery poor, 0
payment acceptable, waiters slow, 0
payment method fair, parking area poor, 0
cost low, meat disgusting, 0
payment method good, knife very clean, 0
address bad, utensils disgusting, 0
pasta savory, food succulent, 1
glass very clean, utensils washed, 1
cost overpriced, price high, 1
steak not seasoned, salad savory, 0
area downtown, payment method acceptable, 0
cashier not so helpful, place bad, 0
area far, service well trained, 0
cost exaggerated, lighting good, 0
place dark, address remote, 1
services knowledgable, service bad, 0
payment method good, cost acceptable, 1
furniture bad, line very slow, 0
atmosphere nice, glasses in bad shape, 0
glass clean, table white clean, 1
price low, cost acceptable, 1
atmosphere bad, air conditioner bad taste, 1
payment method overpriced, price high, 1
fish bad, cashier horrible, 0
area dark, address bad, 1
area near, hygiene impeccable, 0
parking area unavailable, dishes impeccable, 0
cooking succulent, waitresses not so helpful, 0
air conditioning nice, atmosphere bad, 0
ambiance bad taste, air conditioner depressing, 1
parking convenience hard to find, location remote, 0
area dangerous, area polluted, 1
setting nice, silverware bad, 0
place empty, price not too expensive, 0
lighting good, decor beautiful, 1
meat bad, cost acceptable, 0
salad yummy, fares unappetizing, 0
glass clean, glass very clean, 1
parking area available, air conditioning fancy, 0
staff not so helpful, waitresses very slow, 1
tray very clean, snack excellent, 0
price hot, price high, 1
ambiance calming, ventilation great, 1
room bad, fork in bad shape, 1
knife in bad shape, payment high, 0
place downtown, line bad, 0
payment method hot, area unsecure, 0
parking lot large, music dark, 0
staff helpful, organization high quality, 1
location unsafe, payment method high, 0
cost expensive, entree not seasoned, 0
cashier smiling, payment method hot, 0
air conditioner happy, ambiance memorable, 1
parking area available, parking space large, 1
knife in bad shape, meals yummy, 0
parking area poor, air conditioner depressing, 0
atmosphere uncomfortable, payment method high, 0
service efficient, chicken high quality, 0
cashier very slow, waiter very slow, 1
parking area empty, parking area poor, 0
parking lot narrow, location touristy, 0
chair dirty, buffet greasy, 1
tables in bad shape, ambiance soothing, 0
parking space large, prices not too expensive, 0
prices low, place available, 0
chairs impeccable, payment not too expensive, 0
entree terrible, air conditioner excellent, 0
place good, experience boring, 0
price good, prices not too expensive, 1
service efficient, address secure, 0
music terrible, location near, 0
place dangerous, organization not so helpful, 0
area secure, area popular, 1
area unsecure, pizza high quality, 0
price cheap, dish savory, 0
air conditioning bad, lunch unappetizing, 0
payment method good, snack high quality, 0
waitresses grumpy, glass in bad shape, 0
payment high, price high, 1
silverware very clean, utensils luxurious, 1
plate clean, silverware clean, 1
parking space safe, parking area unavailable, 0
main dish healthy, music sad, 0
area near, address trustable, 1
bathroom not washed, fork greasy, 1
cashier professional, parking lot empty, 0
place good, place safe, 0
glass shining, tray very clean, 1
music calming, address secure, 0
staff helpful, service knowledgable, 1
area downtown, chairs in bad shape, 0
waiter knowledgable, parking convenience hard to find, 0
place dangerous, cutlery lavish, 0
pasta tasty, place far, 0
menu perfectly cooked, price acceptable, 0
chair clean, place free, 0
furniture good, knife very clean, 0
parking space unavailable, parking area poor, 1
parking free, waitress knowledgable, 0
address far, area polluted, 1
main dish yum, air conditioner terrible, 0
experience horrible, service helpful, 0
payment method acceptable, place good taste, 0
knife not washed, price good, 0
air conditioning crowded, air conditioning bad, 1
waiters horrible, waitresses not professional, 1
air conditioner uncomfortable, place terrible, 1
plates in bad shape, silverware greasy, 1
air conditioning pleasant, air conditioning good taste, 1
buffet very clean, music terrible, 0
atmosphere bad, atmosphere crowded, 1
dish not seasoned, place safe, 0
chicken healthy, beverage not seasoned, 0
experience horrible, prices low, 0
air conditioning relaxing, chair greasy, 0
meat flavorless, payment method high, 0
area lively, place downtown, 1
place comfortable, setting great, 1
payment method expensive, ambiance bad taste, 0
place narrow, parking area unavailable, 1
air conditioner adequate, table greasy, 0
cost cheap, price fair, 1
parking lot large, place safe, 1
furniture nice, chairs in bad shape, 0
parking lot small, air conditioner pleasant, 0
meal flavorless, pizza bad, 1
ventilation great, music adequate, 1
drink high quality, address bad, 0
location dark, drink okay, 0
service not so helpful, cashier slow, 1
area far, address remote, 1
parking space hard to find, experience depressing, 0
service bad, air conditioner excellent, 0
place empty, address unsecure, 0
parking lot safe, ambiance terrible, 0
beverage high quality, entree organic, 1
parking convenience hard to find, parking area hard to find, 1
waiter knowledgable, payment method affordable, 0
area bad, area remote, 1
ambiance dark, address safe, 0
place secure, cutlery luxurious, 0
cost overpriced, cooking flavorless, 0
services not so helpful, waitress likable, 0
place good, place popular, 1
ambiance depressing, payment method low, 0
parking space small, parking space small, 1
services not professional, waiters grumpy, 1
furniture impeccable, parking space free, 0
parking space poor, parking lot hard to find, 1
entree healthy, furniture horrible, 0
payment method acceptable, meat flavorless, 0
cost cheap, entree juicy, 0
payment method costly, prices overpriced, 1
cost affordable, cost low, 1
place remote, area unsecure, 1
parking area small, parking area small, 1
parking convenience hard to find, parking lot unavailable, 1
tray very clean, hall impeccable, 1
air conditioning crowded, lighting dark, 1
place free, parking area large, 1
area popular, area safe, 1
plate clean, plate very clean, 1
air conditioning happy, organization likable, 0
parking lot small, parking space hard to find, 1
air conditioning cozy, air conditioning charming, 1
waitresses not so helpful, silverware clean, 0
air conditioning horrible, area dark, 0
steak high quality, waitresses horrible, 0
utensils shining, room impeccable, 1
cashier not professional, music boring, 0
area lively, place hard to find, 0
steak yummy, chicken juicy, 1
cost fair, glass in bad shape, 0
parking area safe, parking lot empty, 1
price good, payment not too expensive, 1
payment method acceptable, food boring, 0
waitresses knowledgable, place small, 0
parking area hard to find, facade not washed, 0
spoon impeccable, tables impeccable, 1
parking area empty, location dark, 0
breakfast high quality, organization grumpy, 0
parking area large, parking space safe, 1
environment nice, waiters bad, 0
cashier helpful, atmosphere crowded, 0
music happy, staff well trained, 0
service efficient, parking lot poor, 0
place safe, utensils shining, 0
silverware greasy, silverware bad, 1
furniture bright, bathroom impeccable, 1
environment dark, air conditioner crowded, 1
place unsecure, payment low, 0
experience depressing, setting crowded, 1
cost cheap, place good, 0
furniture bad, glass bad, 1
snack excellent, place poor, 0
location secure, price hot, 0
place downtown, area popular, 1
cost acceptable, staff knowledgable, 0
soup high quality, ambiance good taste, 0
chair in bad shape, table bad, 1
glasses very clean, payment method fair, 0
cashier knowledgable, service not professional, 0
place secure, address good, 1
cooking not seasoned, address bad, 0
parking area hard to find, parking area unavailable, 1
parking area small, parking space small, 1
hygiene in bad shape, payment low, 0
place unsafe, room dirty, 0
address good, parking space free, 0
parking space poor, parking lot narrow, 1
furniture bad, price low, 0
price overpriced, services very slow, 0
main course boring, main dish terrible, 1
area remote, price affordable, 0
service likable, staff good, 1
hall greasy, payment method affordable, 0
cuisine delicious, snack good, 1
fork greasy, prices not too expensive, 0
waiters not so helpful, waitresses slow, 1
line knowledgable, parking lot unavailable, 0
location secure, area near, 1
place small, drink healthy, 0
room disgusting, room disgusting, 1
pasta flavorless, soup healthy, 0
address trustable, place downtown, 1
payment good, organization bad, 0
location dark, location dark, 1
price acceptable, staff grumpy, 0
price cheap, price affordable, 1
place dangerous, location dangerous, 1
payment method good, price affordable, 1
price expensive, air conditioner sad, 0
place bright, cutlery washed, 1
plate in bad shape, music sophisticated, 0
fish bad, parking area poor, 0
meal high quality, environment comfortable, 0
air conditioner uncomfortable, line grumpy, 0
atmosphere relaxing, price overpriced, 0
parking lot narrow, air conditioner good taste, 0
fork very clean, furniture clean, 1
waiters good, lighting beautiful, 0
steak high quality, place clean, 0
waitress grumpy, furniture great, 0
location downtown, parking area unavailable, 0
air conditioning sad, parking area hard to find, 0
buffet in bad shape, address unsecure, 0
ambiance relaxing, ambiance comfortable, 1
staff knowledgable, place free, 0
price high, parking convenience hard to find, 0
pasta high quality, lunch high quality, 1
room dirty, payment method good, 0
environment noisy, place empty, 0
service not so helpful, furniture impeccable, 0
snack good, steak yummy, 1
waiters very slow, meat high quality, 0
waiters grumpy, parking area large, 0
glasses greasy, room in bad shape, 1
line horrible, waiters grumpy, 1
parking area free, parking lot large, 1
place bad, address bad, 1
dish well seasoned, dish impeccable, 0
furniture dirty, cutlery not washed, 1
price affordable, waitresses very slow, 0
main course high quality, snack healthy, 1
chair impeccable, address unsecure, 0
parking lot free, waiters good, 0
food juicy, line fast, 0
furniture greasy, music boring, 0
chair clean, cost good, 0
payment acceptable, cost affordable, 1
cutlery impeccable, air conditioning boring, 0
location dangerous, dish impeccable, 0
tables greasy, chair in bad shape, 1
steak high quality, entree healthy, 1
air conditioner crowded, air conditioner bad taste, 1
waitresses horrible, location downtown, 0
waiter likable, services knowledgable, 1
lunch unappetizing, location popular, 0
price overpriced, cost costly, 1
area downtown, payment overpriced, 0
cost acceptable, payment method not too expensive, 1
place dark, parking space large, 0
drink healthy, plates high quality, 1
waiters not so helpful, food terrible, 0
dishes high quality, plate greasy, 0
price hot, address remote, 0
main course awful, staff high quality, 0
waiters grumpy, waiter grumpy, 1
staff knowledgable, place clean, 0
cost expensive, payment method hot, 1
main dish not seasoned, music comfortable, 0
furniture greasy, glass not washed, 1
area unsecure, area unsafe, 1
place bad, location unsecure, 1
meat bland, environment dark, 0
facade very clean, parking greasy, 0
payment method high, payment method hot, 1
cashier helpful, glass impeccable, 0
music boring, air conditioning uncomfortable, 1
services high quality, waitress knowledgable, 1
music noisy, price hot, 0
place dark, place far, 1
experience depressing, pizza high quality, 0
prices high, payment overpriced, 1
air conditioner beautiful, setting pleasant, 1
parking area small, place narrow, 1
chair in bad shape, waiters horrible, 0
price acceptable, payment method cheap, 1
music soothing, pizza tasty, 0
organization fast, place safe, 0
services very slow, waitress not professional, 1
waitresses horrible, experience bad taste, 0
address unsecure, dessert high quality, 0
furniture nice, waitresses quick, 0
fare good, meat flat, 0
food okay, line no delay, 0
cashier horrible, line very slow, 1
payment method costly, entree awful, 0
lighting terrible, ambiance terrible, 1
parking convenience hard to find, parking area narrow, 1
service knowledgable, area unsecure, 0
parking area narrow, parking lot small, 1
knife clean, chairs impeccable, 1
waitresses very slow, decor nice, 0
service not professional, services good, 0
payment method low, payment good, 1
service horrible, line bad, 1
chair very clean, air conditioning calming, 0
table clean, air conditioning crowded, 0
cuisine high quality, place impeccable, 0
dish unappetizing, payment method high, 0
service slow, parking space free, 0
prices overpriced, payment high, 1
price good, parking space small, 0
drink okay, steak okay, 1
room very clean, trays impeccable, 1
glass greasy, furniture greasy, 1
parking hard to find, parking lot unavailable, 1
pizza cold, chair impeccable, 0
beverage healthy, area far, 0
chair greasy, spoon greasy, 1
silverware lavish, waiters horrible, 0
area safe, cuisine delicious, 0
place clean, parking lot unavailable, 0
area trustable, main dish very spicy, 0
address bad, organization knowledgable, 0
payment overpriced, waiters grumpy, 0
cost good, furniture great, 0
price high, payment overpriced, 1
soup healthy, knife not washed, 0
parking area safe, furniture bright, 0
dish well seasoned, cashier quick, 0
fare good, meals yummy, 1
food awful, pizza flavorless, 1
cost costly, payment method costly, 1
location remote, utensils luxurious, 0
service professional, waiters high quality, 1
place bad, address bad, 1
air conditioner good taste, fare very spicy, 0
table not washed, dishes high quality, 0
cashier high quality, line quick, 1
payment overpriced, service knowledgable, 0
payment fair, experience pleasant, 0
environment crowded, air conditioner good, 0
table dirty, location dark, 0
area near, area downtown, 1
lunch flavorless, silverware very clean, 0
area safe, food gross, 0
environment terrible, drink healthy, 0
fish healthy, place touristy, 0
place good, cost overpriced, 0
plate very clean, knife not washed, 0
food organic, meal bad, 0
