service likeable, atmosphere nice, 0
property unavailable, defrayal good, 0
cashier not professional, cashier slow, 1
music sad, tiffin healthy, 0
environs cozy, place remote, 0
server knowledgable, organisation high quality, 1
religious service bad, line bad, 1
organization good, main course repellent, 0
repast high quality, area unsecure, 0
organization not so helpful, defrayment exaggerated, 0
place useable, place large, 1
food healthy, place safe, 0
area bad, area bad, 1
drunkenness first-class, waitress very slow, 0
crotch revolting, place safe, 0
ventilation system first-class, euphony enough, 1
address grievous, property unsafe, 1
defrayment raging, payment method pricy, 1
frontage unsparing, faculty high quality, 0
ventilating system intimate, main dish succulent, 0
toll high-priced, dejeuner succulent, 0
snack voluptuous, speech racy, 0
admittance first-class, luncheon well seasoned, 1
bathroom unstinting, window dressing unsparing, 1
payment overpriced, cost high, 1
air tolerable, atmosphere passable, 1
divine service good, air conditioner enough, 0
parking lot unavailable, place secure, 0
parking lot available, parking space large, 1
drinking glass big, parking free, 0
parking space empty, parking area safe, 1
staff slow, room unstinted, 0
utensils impeccable, furniture overgenerous, 1
bathroom overgenerous, property dark, 0
area good, place narrow, 0
facade unstinted, drink healthy, 0
location popular, window dressing repellent, 0
defrayment high, defrayment exaggerated, 1
leg good for you, entree wicked, 0
atmosphere dark, reference grievous, 0
dish loathly, elbow room sebaceous, 1
parking hard to find, parking space hard to find, 1
beverage salubrious, parking area small, 0
meat salubrious, plates salubrious, 1
region secure, window dressing oleaginous, 0
organisation high quality, area life-threatening, 0
service horrible, place life-threatening, 0
damage exaggerated, damage high, 1
area good, area good, 1
euphony sad, atmosphere horrible, 1
place free, parking lot usable, 1
parking space unavailable, waiters very slow, 0
scope terrible, air conditioning bad, 1
experience big, country secure, 0
parking hard to find, air conditioning happy, 0
property safe, area unsecure, 0
drink good, card okay, 1
intellectual nourishment healthy, terms not too expensive, 0
piece of furniture terrible, region unsecure, 0
payment fair, parking space small, 0
parking space unavailable, area polluted, 0
organization big, speech nigh, 0
atmosphere great, organisation well-disposed, 0
waitresses well-disposed, reference nigh, 0
parking area poor, region touristy, 0
main course flavorless, crapulence loathsome, 1
parking area narrow, reference grievous, 0
salad flavorless, carte du jour wicked, 1
parking area narrow, parking area unavailable, 1
air conditioning depressing, property free, 0
ventilation system noisy, ambiance big, 1
service bad, parking area large, 0
address unsecure, property far, 1
eating utensil very clean, knife unstinted, 1
frontage too-generous, steak unappetizing, 0
religious service bad, dish in bad shape, 0
location secure, address good, 1
payment method pricy, payment overstated, 1
meat good for you, dishful salubrious, 1
payment method fair, address life-threatening, 0
parking area small, parking area available, 0
speech far, parking available, 0
air enough, food for thought salubrious, 0
waitresses not so helpful, region big, 0
defrayment acceptable, toll low, 1
terms not too expensive, service likeable, 0
parking lot usable, defrayment cheap, 0
damage overpriced, faculty not so helpful, 0
region big, environment nice, 0
staff not professional, cost costly, 0
property unavailable, repast interesting, 0
speech racy, main course not seasoned, 0
place uncommitted, lunch salubrious, 0
place free, terms not too expensive, 0
air big, ambience depressing, 1
place available, place safe, 1
waiters horrible, defrayment acceptable, 0
lighting cosy, parking space empty, 0
ambiance informal, defrayment overpriced, 0
defrayment overpriced, price pricy, 1
furniture oleaginous, organization grumpy, 0
glassful distasteful, counter yucky, 1
background dark, cashier good, 0
cookery awful, parking area uncommitted, 0
country polluted, price high, 0
line no delay, damage overdone, 0
staff good, music outstanding, 0
eating utensil lush, sideboard very clean, 1
property near, piece of furniture washed, 0
organization not professional, parking area safe, 0
damage high, cost dear, 1
atmosphere depressing, scene dark, 1
country popular, drink loathsome, 0
carte du jour horrific, dishes too-generous, 0
area lively, payment high, 0
scene first-class, property fantabulous, 1
parking space poor, parking area empty, 0
property safe, region racy, 1
toll overpriced, defrayment high-priced, 1
place poor, counter unsparing, 0
line quick, payment method hot, 0
property touristy, line big, 0
cashier bad, drinkable good for you, 0
divine service good, organization high quality, 1
location unsecure, cost overpriced, 0
pasta flavourless, poulet bland, 1
air conditioning comfortable, area polluted, 0
experience decent, piece of furniture excellent, 1
prices overdone, waitresses not professional, 0
parking area large, place lively, 0
subdivision first-class, staff very slow, 0
parking area free, organization not professional, 0
cashier very slow, line big, 1
property available, parking area usable, 1
waitress not professional, staff grumpy, 1
entree bland, chicken good for you, 0
parking lot large, property large, 1
tables unstinting, window dressing unstinted, 1
steak high quality, experience dark, 0
parking space small, place poor, 1
region secure, property big, 0
lighting terrible, line bad, 0
property hard to find, parking area narrow, 1
ambience noisy, place dark, 1
nutrient distasteful, place narrow, 0
location downtown, address near, 1
euphony terrible, music bad taste, 1
dishful good for you, subdivision good for you, 1
briny high quality, property safe, 0
payment method pricy, tray clean, 0
waiters knowledgable, place unsecure, 0
payment method not too expensive, parking convenience hard to find, 0
air first-class, environs soothing, 1
piece of furniture bad, place nigh, 0
plate overgenerous, staff very slow, 0
payment method good, toll not too expensive, 1
setting dark, air conditioning terrible, 1
eating utensil very clean, poulet cold, 0
area secure, speech racy, 1
address far, region remote, 1
property hard to find, property small, 1
spoon impeccable, sideboard overgenerous, 1
spoon yucky, knife distasteful, 1
area near, place secure, 1
parking lot useable, carte du jour disgustful, 0
damage low, defrayment affordable, 1
region unsafe, place remote, 1
repast organic, dinner party first-class, 0
defrayal acceptable, cost pricy, 0
parking space small, parking space unavailable, 1
tabular array sebaceous, property usable, 0
place loathly, chairs loathsome, 1
organisation well-disposed, service likeable, 1
furniture good, kitchen sebaceous, 0
place big, service horrible, 0
ventilating system uncomfortable, environs sophisticated, 0
luncheon first-class, property hard to find, 0
waiter not so helpful, organization bad, 1
setting nice, scene good, 1
environs dark, tiffin boring, 0
cost fair, drink not seasoned, 0
article of furniture bad, background uncomfortable, 1
property impeccable, ambiance crowded, 0
line knowledgable, piece of furniture tolerable, 0
place narrow, parking lot poor, 1
staff high quality, ambiance enough, 0
country far, dejeuner gross, 0
organization big, parking area hard to find, 0
property unavailable, parking space narrow, 1
address touristy, property secure, 1
defrayment good, line fast, 0
address good, reference far, 0
payment method cheap, toll not too expensive, 1
country remote, dish not washed, 0
parking hard to find, place hard to find, 1
price overstated, server grumpy, 0
sideboard clean, glassful unstinted, 1
parking lot small, religious service well-disposed, 0
region far, place racy, 0
prices overpriced, terms high-priced, 1
defrayal overpriced, air pleasant, 0
speech nigh, window dressing unsparing, 0
property bad, spoonful repellant, 0
place empty, property dark, 0
price high, environs attractive, 0
glass unsparing, hygienics overgenerous, 1
defrayment cheap, cost affordable, 1
waiter knowledgable, country remote, 0
euphony depressing, spoonful very clean, 0
eating utensil impeccable, glass too-generous, 1
place near, frontage very clean, 0
air conditioner bad taste, ambience uncomfortable, 1
repast bad, divine service very slow, 0
organization quick, counter impeccable, 0
price overstated, price overstated, 1
air conditioning noisy, place safe, 0
parking free, parking lot large, 1
cutlery unsparing, ventilating system dark, 0
region polluted, area downtown, 0
cashier well trained, services knowledgable, 1
parking area usable, drunkenness excellent, 0
spoonful big, place uncommitted, 0
setting bad, waitresses good, 0
lighting outstanding, menu good for you, 0
environs beautiful, music relaxing, 1
bathroom overgenerous, room loathly, 0
defrayment overpriced, trays unstinted, 0
country dark, payment method costly, 0
room distasteful, way greasy, 1
cooking high quality, price high, 0
parking available, payment fair, 0
cost low, breakfast salubrious, 0
property dangerous, speech grievous, 1
parking lot small, parking hard to find, 1
parking lot safe, place large, 1
service efficient, surround first-class, 0
region polluted, computer menu good for you, 0
dejeuner yummy, area downtown, 0
server well-disposed, food first-class, 0
defrayal not too expensive, faculty high quality, 0
parking area large, defrayment pricey, 0
service bad, waitresses very slow, 1
cooking good for you, divine service very slow, 0
place remote, country grave, 1
parking area hard to find, parking area unavailable, 1
service likeable, environs outstanding, 0
place narrow, boozing disgusting, 0
place too-generous, waiters big, 0
main dish cold, setting enough, 0
drinking glass greasy, plates oleaginous, 1
meals very spicy, repast big, 1
country near, scene uncomfortable, 0
piece of furniture horrible, parking area uncommitted, 0
parking overgenerous, payment overstated, 0
place bad, plate dirty, 0
speech racy, place large, 0
property large, air depressing, 0
service horrible, parking lot narrow, 0
ambiance dark, ambience bad taste, 1
defrayment not too expensive, property usable, 0
toll low, cost cheap, 1
address remote, area unsafe, 1
place charming, euphony great, 1
area near, defrayal fair, 0
air big, atmosphere pleasant, 0
glasses repellant, cost not too expensive, 0
region touristy, experience horrible, 0
divine service well-disposed, organization quick, 1
address touristy, window dressing unstinted, 0
boozing dreadful, parking space available, 0
property safe, property useable, 1
payment method cheap, payment method not too expensive, 1
place empty, piece of furniture very clean, 0
air conditioning fancy, parking area safe, 0
parking area poor, payment method fair, 0
lighting fantabulous, cost acceptable, 0
staff well trained, service helpful, 1
fish salubrious, ventilating system depressing, 0
piece of furniture poor, hall greasy, 1
waitresses bad, service bad, 1
organisation not so helpful, waitresses horrible, 1
air enough, location racy, 0
parking space useable, parking lot useable, 1
terms overstated, carte high quality, 0
staff well-disposed, cashier fast, 1
spoonful dirty, damage exaggerated, 0
ramification first-class, repast savory, 1
cost cheap, price good, 1
food for thought good for you, pizza pie good for you, 1
country polluted, reference far, 1
damage fair, damage fair, 1
waiters high quality, air bad taste, 0
silverware too-generous, spoonful overgenerous, 1
way loathly, glasses distasteful, 1
air conditioner noisy, ventilating system terrible, 1
cost overstated, crapulence good for you, 0
line very slow, region racy, 0
property dark, region unsecure, 1
parking area narrow, service quick, 0
prices overstated, defrayment acceptable, 0
cashier smiling, organisation likable, 1
ambiance depressing, parking space unavailable, 0
parking area large, area good, 0
cuisine distasteful, solid food revolting, 1
euphony terrible, reference far, 0
faculty grumpy, line bad, 1
organisation very slow, accession high quality, 0
price affordable, defrayal fair, 1
cost overdone, defrayment overdone, 1
article of furniture unstinted, place bright, 1
poulet bad, tray distasteful, 0
piece of furniture bad, air conditioning boring, 1
country trustable, terms not too expensive, 0
carte du jour savory, service very slow, 0
parking space small, briny red-hot, 0
parking area hard to find, price not too expensive, 0
ambiance adequate, environment beautiful, 1
ambiance sophisticated, parking area uncommitted, 0
parking area uncommitted, place large, 1
organisation grumpy, line very slow, 1
address grievous, computer menu repellent, 0
parking space small, parking space useable, 0
property trustable, speech nigh, 1
music excellent, parking area available, 0
euphony soothing, scene nice, 1
volaille good for you, computer menu yum, 0
furniture dirty, price low, 0
payment method costly, reference near, 0
area polluted, region polluted, 1
parking space hard to find, region polluted, 0
place uncommitted, parking free, 1
services very slow, server not so helpful, 1
waiter grumpy, place safe, 0
waitress very slow, staff not professional, 1
location remote, euphony big, 0
organization bad, organisation not professional, 1
dinner party yummy, intellectual nourishment voluptuous, 1
property life-threatening, air conditioner informal, 0
air conditioning bad taste, divine service very slow, 0
tiffin excellent, food for thought toothsome, 1
dishful well seasoned, branch good, 1
place nigh, dinner luscious, 0
organisation grumpy, services very slow, 1
trays unstinted, kitchen yucky, 0
price high-priced, damage costly, 1
air noisy, defrayment high, 0
piece of furniture depressing, server very slow, 0
way unsparing, glassful too-generous, 1
place narrow, place narrow, 1
religious service not professional, cashier grumpy, 1
kitchen sebaceous, hygienics greasy, 1
eating utensil lavish, briny high quality, 0
lighting beautiful, music sophisticated, 1
country unsafe, place far, 1
damage not too expensive, region remote, 0
place hard to find, place small, 1
religious service not so helpful, organisation not so helpful, 1
parking lot poor, parking area poor, 1
intellectual nourishment organic, main course first-class, 0
parking area narrow, place poor, 1
place munificent, place bright, 1
air conditioning noisy, ambience sad, 1
property useable, hygienics vivid, 0
line not so helpful, waitresses not professional, 1
property near, card good for you, 0
property unavailable, dessert good for you, 0
toll low, payment method not too expensive, 1
area grievous, country far, 1
accession high quality, parking lot hard to find, 0
silverware bad, spoonful yucky, 1
payment fair, defrayment fair, 1
volaille good for you, faculty high quality, 0
glass in bad shape, toll overstated, 0
waiters knowledgable, parking area small, 0
ventilating system passable, ambience good taste, 1
server bad, drinkable savory, 0
damage overdone, organization big, 0
glass dirty, spoon repellant, 1
waiters likable, service likeable, 1
place good, service bad, 0
briny voluptuous, parking area poor, 0
server not so helpful, waiter well-disposed, 0
atmosphere dark, environment dark, 1
cookery yum, service professional, 0
chicken ok, scene bad, 0
toll low, cost affordable, 1
place narrow, location big, 0
damage overstated, payment high-priced, 1
beverage well seasoned, drinking glass unstinted, 0
way unstinted, main dish fantabulous, 0
property unavailable, property small, 1
parking lot large, property usable, 1
background bad, environment crowded, 1
place narrow, place touristy, 0
dishful insipid, gallus gallus bad, 1
parking lot narrow, price hot, 0
address touristy, service big, 0
cost not too expensive, air great, 0
payment method affordable, parking space small, 0
parking area narrow, property hard to find, 1
main course high quality, meat vapid, 0
parking lot safe, staff horrible, 0
cost low, piece of furniture munificent, 0
cost high-priced, defrayment high-priced, 1
place hard to find, dishful fantabulous, 0
waiter not professional, cashier bad, 1
terms overstated, defrayment dear, 1
place bad, country unsecure, 1
parking free, utensils clean, 0
dish repellant, waiters fast, 0
chair repellant, tabular array dirty, 1
menu insipid, plates in bad shape, 0
organization quick, staff well trained, 1
culinary art high quality, area popular, 0
damage cheap, cost cheap, 1
soup luscious, chicken yum, 1
carte du jour disgusting, solid food delicious, 0
payment method high, computer address unsecure, 0
damage fair, parking area large, 0
environs passable, service efficient, 0
property big, property dangerous, 1
parking area free, eating utensil clean, 0
location good, briny salubrious, 0
parking lot useable, area trustable, 0
ambience intimate, pasta salubrious, 0
location popular, address life-threatening, 0
faculty very slow, property usable, 0
potable good for you, price overpriced, 0
parking space hard to find, main fantabulous, 0
line slow, defrayment acceptable, 0
reference good, area near, 1
property hard to find, price pricy, 0
glassful distasteful, frontal loathsome, 1
air good taste, damage cheap, 0
solid food repellant, boozing skanky, 1
area life-threatening, country life-threatening, 1
place big, euphony informal, 0
waiter well-disposed, place good, 0
reference life-threatening, payment high, 0
payment method overstated, damage high, 1
service likeable, line bad, 0
damage cheap, payment method low, 1
service good, waitress well-disposed, 1
parking space large, address unsecure, 0
food wicked, meal savorless, 1
prices not too expensive, cost overstated, 0
price expensive, cost overdone, 1
waitresses slow, bill of fare distasteful, 0
waiter very slow, parking space poor, 0
air conditioner bad taste, glass repellent, 0
drinks high quality, cutlery repellent, 0
defrayment not too expensive, price affordable, 1
elbow room unsparing, damage overdone, 0
defrayment hot, place crowded, 0
reference touristy, payment method costly, 0
service fast, experience cosy, 0
pasta good for you, parking area uncommitted, 0
meal healthy, parking area narrow, 0
scene nice, drinking glass big, 0
parking available, reference good, 0
furniture good, place good taste, 1
property trustable, place touristy, 1
scene bad, atmosphere noisy, 1
experience excellent, environs intimate, 1
defrayment cheap, property available, 0
location dangerous, article of furniture unstinted, 0
location safe, dejeuner awful, 0
air comfortable, environs attractive, 1
reference near, cashier grumpy, 0
staff not professional, drunkenness awful, 0
decor fair to middling, property safe, 0
damage acceptable, property large, 0
air conditioner comfortable, server not professional, 0
property large, property large, 1
toll overpriced, place grievous, 0
property trustable, piece of furniture good, 0
cooking savory, sideboard very clean, 0
staff fast, faculty well-disposed, 1
parking lot useable, price high-priced, 0
location popular, damage overstated, 0
cashier helpful, waiter knowledgable, 1
staff professional, defrayment dear, 0
setting excellent, staff quick, 0
payment overstated, parking space hard to find, 0
server good, staff friendly, 1
service big, divine service very slow, 1
payment method not too expensive, payment method affordable, 1
hygienics disgustful, waitress not professional, 0
damage cheap, defrayment acceptable, 1
dish not washed, silverware overgenerous, 0
piece of furniture bad taste, setting big, 1
bill of fare repelling, property too-generous, 0
area dark, ambience nice, 0
atmosphere depressing, payment acceptable, 0
defrayal fair, trays yucky, 0
defrayment dear, organization not so helpful, 0
experience horrible, payment method cheap, 0
country touristy, card salubrious, 0
lighting first-class, waitresses horrible, 0
country popular, luncheon good, 0
piece of furniture bad, place very clean, 0
accession savourless, organisation high quality, 0
waiters grumpy, address life-threatening, 0
chicken high quality, drinks good for you, 1
cost acceptable, waiters well trained, 0
organization high quality, address near, 0
ramification very spicy, sideboard sebaceous, 0
card flat, place free, 0
server high quality, ventilating system intimate, 0
fork sebaceous, ambience first-class, 0
place good, experience charming, 0
counter overgenerous, speech far, 0
religious service well-disposed, experience fair to middling, 0
frontage clean, cutlery impeccable, 1
defrayal overstated, parking area useable, 0
parking lot empty, parking area usable, 1
dinner party healthy, food good for you, 1
experience depressing, carte du jour flat, 0
parking lot narrow, place free, 0
environs sad, toll high, 0
way smart, dish overgenerous, 1
place empty, parking area hard to find, 0
ventilating system dark, environs dark, 1
way impeccable, hall repellant, 0
dishes very clean, air conditioner noisy, 0
property uncommitted, property free, 1
location good, place near, 1
ambiance horrible, setting bad, 1
country bad, computer address life-threatening, 1
place useable, music enough, 0
parking hard to find, hygienics loathsome, 0
air conditioner pleasant, place beautiful, 1
place hard to find, place narrow, 1
location racy, crotch in bad shape, 0
drinking glass impeccable, parking area unavailable, 0
ventilating system happy, main course vapid, 0
address near, region popular, 1
volaille insipid, admittance loathly, 1
dishes first-class, parking space unavailable, 0
utensils plush, parking very clean, 1
scope tolerable, price low, 0
line no delay, cashier knowledgable, 1
bathroom clean, knife unsparing, 1
place unsafe, property bad, 1
price hot, scene crowded, 0
carte salubrious, drink healthy, 1
damage good, furniture first-class, 0
window dressing not washed, utensils dirty, 1
server fast, cashier fast, 1
waiters big, drinking glass unstinting, 0
lighting terrible, cashier friendly, 0
place small, fish good for you, 0
price overdone, ambiance crowded, 0
intellectual nourishment healthy, briny good for you, 1
divine service very slow, waiters bad, 1
defrayment low, property uncommitted, 0
waitress not professional, waiters horrible, 1
area unsafe, computer address unsecure, 1
waitress well-disposed, waiter well-disposed, 1
plate salubrious, access high quality, 1
waitress not professional, defrayal overstated, 0
air happy, silverware washed, 0
property useable, environment fantabulous, 0
place lush, place luxurious, 1
property empty, place empty, 1
repast dread, service bad, 0
euphony decent, kitchen repellant, 0
payment high, defrayal fair, 0
environs informal, ventilating system decent, 1
environment horrible, setting bad, 1
place empty, parking space large, 1
beverage excellent, organization not so helpful, 0
parking lot unavailable, cutlery distasteful, 0
defrayment affordable, piece of furniture big, 0
spoon yucky, dejeuner good, 0
air conditioning sad, waiters very slow, 0
euphony soothing, hygienics disgustful, 0
cost high, service efficient, 0
air sad, music terrible, 1
area serious, region unsecure, 1
article of furniture loathsome, service efficient, 0
organisation likable, organisation likable, 1
eating utensil dirty, experience cosy, 0
scope enough, parking lot free, 0
toll overpriced, country good, 0
damage overdone, parking free, 0
property usable, property free, 1
ambiance boring, experience bad, 1
region touristy, address near, 1
location life-threatening, location grievous, 1
price hot, payment method overdone, 1
chair unsparing, faculty not so helpful, 0
damage not too expensive, crotch very clean, 0
cashier not professional, dejeuner high quality, 0
price fair, defrayment raging, 0
place useable, environs beautiful, 0
facade unstinting, tables unstinting, 1
defrayal not too expensive, defrayment low, 1
piece of furniture dark, fork unsparing, 0
luncheon healthy, card good for you, 1
cost fair, prices not too expensive, 1
utensils not washed, parking hard to find, 0
euphony big, furniture terrible, 1
place first-class, food for thought good for you, 0
cutlery lush, eating utensil munificent, 1
silverware repelling, knife revolting, 1
food excellent, defrayal not too expensive, 0
bath sebaceous, drinking glass unstinting, 0
region dangerous, address life-threatening, 1
counter loathsome, setting passable, 0
terms overstated, price pricey, 1
background uncomfortable, cashier big, 0
reference bad, area remote, 1
glass clean, area polluted, 0
parking area narrow, ventilating system charming, 0
waiter very slow, services good, 0
experience sad, tabular array clean, 0
service not professional, glassful loathsome, 0
parking space narrow, background excellent, 0
service fast, server good, 1
air conditioner bad, pizza pie salubrious, 0
piece of furniture cozy, cost fair, 0
defrayal overstated, defrayment overpriced, 1
carte distasteful, steak loathsome, 1
piece of furniture bad, hygienics bright, 0
cookery salubrious, parking lot empty, 0
piece of furniture bad, piece of furniture cozy, 0
property nigh, line horrible, 0
place large, property far, 0
cost acceptable, toll low, 1
branch first-class, parking space available, 0
area good, area good, 1
property small, poulet perfectly cooked, 0
property good, ventilating system comfortable, 1
place overgenerous, property too-generous, 1
country secure, payment method low, 0
cashier big, ventilating system excellent, 0
parking area small, lunch succulent, 0
price overstated, environment attractive, 0
ambiance passable, parking space unavailable, 0
way sebaceous, pizza pie good for you, 0
prices not too expensive, parking space empty, 0
toll not too expensive, speech good, 0
area near, parking repellant, 0
place small, parking hard to find, 1
faculty grumpy, line horrible, 1
cost costly, property usable, 0
defrayment low, air conditioner comfortable, 0
euphony bad, air conditioner boring, 1
environs horrible, piece of furniture horrible, 1
parking lot available, parking area available, 1
waiter well-disposed, divine service very slow, 0
place trustable, waitress not professional, 0
payment overstated, defrayment overdone, 1
pizza not seasoned, menu loathsome, 1
staff likeable, euphony good, 0
parking lot small, parking area hard to find, 1
rice repellant, card not seasoned, 1
spoonful distasteful, defrayment affordable, 0
defrayal affordable, payment acceptable, 1
tabular array unstinting, room unsparing, 1
defrayal fair, payment fair, 1
salad well seasoned, payment not too expensive, 0
religious service bad, place good, 0
price pricey, payment method hot, 1
line quick, soup loathly, 0
bill of fare good for you, defrayment overdone, 0
property unavailable, snack well seasoned, 0
ambience big, scene crowded, 1
pizza pie good, dinner party tasty, 1
parking overgenerous, poulet direful, 0
service slow, beverage repellent, 0
location near, parking lot unavailable, 0
parking lot unavailable, parking area small, 1
furniture big, ambience crowded, 1
defrayment overpriced, defrayment acceptable, 0
parking lot unavailable, waiters quick, 0
reference good, waiters very slow, 0
parking lot safe, payment method not too expensive, 0
waitresses not professional, environment great, 0
carte du jour flavorless, service fast, 0
piece of furniture depressing, scope fair to middling, 0
organization knowledgable, plate big, 0
region secure, boozing salubrious, 0
speech good, address good, 1
dinner succulent, admission fantabulous, 1
dish savourless, plate savorless, 1
plates too-generous, organisation grumpy, 0
ambience great, tiffin very spicy, 0
server well-disposed, parking area unavailable, 0
ventilation system big, place safe, 0
piece of furniture unstinting, trays very clean, 1
parking space free, religious service not professional, 0
menu yum, briny fantabulous, 1
terms not too expensive, payment method not too expensive, 1
furniture distasteful, spoonful yucky, 1
payment overdone, place small, 0
property attractive, accession salubrious, 0
carte du jour healthy, drink healthy, 1
property free, property useable, 1
cost affordable, dish unstinting, 0
parking lot unavailable, chairs unstinted, 0
dish too-generous, drinking glass overgenerous, 1
organisation very slow, waiter not professional, 1
payment not too expensive, religious service bad, 0
organization likable, parking lot safe, 0
parking space narrow, parking space hard to find, 1
damage cheap, property hard to find, 0
silverware oleaginous, property popular, 0
parking space empty, parking lot uncommitted, 1
parking lot narrow, parking lot narrow, 1
payment good, chicken high quality, 0
dessert excellent, food for thought well seasoned, 1
damage fair, payment method acceptable, 1
cost acceptable, euphony bad, 0
ventilation system uncomfortable, sideboard yucky, 0
carte du jour creative, environs calming, 0
damage expensive, waiters slow, 0
meal voluptuous, background horrible, 0
glasses unstinting, defrayment acceptable, 0
table clean, line likable, 0
region secure, plate too-generous, 0
dish high quality, parking area empty, 0
experience bad taste, ambience noisy, 1
area safe, parking area empty, 0
location safe, parking space uncommitted, 0
terms high-priced, payment method high, 1
cost costly, payment method pricy, 1
cookery delicious, parking area uncommitted, 0
silverware vivid, chair dirty, 0
parking space hard to find, cookery good for you, 0
damage good, damage not too expensive, 1
setting good, ambience outstanding, 1
country good, parking area unavailable, 0
organisation grumpy, waiters very slow, 1
article of furniture too-generous, area big, 0
place tolerable, place empty, 0
place bad, place dangerous, 1
server not so helpful, server very slow, 1
area lively, organisation good, 0
main course flat, line not so helpful, 0
waiter likable, address life-threatening, 0
payment method overdone, glass dirty, 0
ambiance boring, environs boring, 1
parking area narrow, bath unsparing, 0
place popular, address near, 1
ventilation system bad taste, terms high-priced, 0
address unsecure, region polluted, 1
air conditioning horrible, air big, 1
utensils overgenerous, address far, 0
transportation first-class, environment bad, 0
price good, fish yum, 0
waitresses not so helpful, place secure, 0
plate unappetizing, utensils poor, 0
experience bad taste, service likeable, 0
speech good, property popular, 1
place small, way too-generous, 0
hygienics unsparing, admittance insipid, 0
region popular, area secure, 1
sideboard big, computer address unsecure, 0
cost low, payment not too expensive, 1
area bad, cookery flavourless, 0
air conditioning bad, address unsecure, 0
address trustable, defrayment raging, 0
property far, speech bad, 1
organisation not professional, property repellent, 0
place popular, property safe, 1
table revolting, utensils big, 1
salad very spicy, sweet loathsome, 1
payment overdone, line good, 0
air conditioner crowded, frontage in bad shape, 0
soup big, meal well seasoned, 0
payment method acceptable, region safe, 0
line slow, waiters horrible, 1
poulet salubrious, counter unstinted, 0
bath loathly, location trustable, 0
defrayment pricey, toll overstated, 1
parking lot narrow, utensils poor, 0
parking area safe, volaille good for you, 0
property unavailable, parking space small, 1
main dish perfectly cooked, price high, 0
divine service well-disposed, terms not too expensive, 0
country good, speech nigh, 1
ambiance nice, parking area available, 0
cashier well-disposed, speech grievous, 0
arm voluptuous, price cheap, 0
parking lot small, luncheon voluptuous, 0
utensils plush, price high-priced, 0
reference unsecure, cashier horrible, 0
price high-priced, damage overstated, 1
payment method low, payment method acceptable, 1
faculty well-disposed, cost affordable, 0
price acceptable, parking space usable, 0
silverware unsparing, place impeccable, 1
speech good, bill of fare yummy, 0
price good, reference grievous, 0
sideboard distasteful, pasta voluptuous, 0
afters unappetizing, plate repellent, 0
eating utensil skanky, cutlery repellant, 1
service slow, service big, 1
reference good, furniture terrible, 0
prices overpriced, place hard to find, 0
parking area empty, defrayal cheap, 0
speech life-threatening, place near, 0
snack high quality, area polluted, 0
place poor, property unsecure, 0
country near, country near, 1
defrayal not too expensive, parking area free, 0
ventilation system noisy, background horrible, 1
food bad, table greasy, 0
scene beautiful, environs good taste, 1
boozing big, spoon yucky, 0
area downtown, property useable, 0
dejeuner splendid, server likable, 0
parking free, place empty, 1
speech nigh, payment not too expensive, 0
organisation not so helpful, organization good, 0
ambiance good taste, location near, 0
property unavailable, parking lot narrow, 1
glass repellant, waiters horrible, 0
property usable, waitresses high quality, 0
country good, place big, 0
environment noisy, organization high quality, 0
air conditioning first-class, atmosphere terrible, 0
luncheon healthy, bill of fare high quality, 1
prices not too expensive, payment good, 1
glass shining, plate plushy, 1
country unsafe, parking space free, 0
ventilation system depressing, price acceptable, 0
price expensive, religious service well-disposed, 0
area safe, region safe, 1
property good, location touristy, 1
ambiance big, dishes good for you, 0
boozing unappetizing, dishful repellant, 1
article of furniture revolting, payment overstated, 0
toll overpriced, staff professional, 0
waitresses not so helpful, waitress very slow, 1
property nigh, defrayment exaggerated, 0
drinkable very spicy, dish not seasoned, 1
meat healthy, dishes high quality, 1
defrayment acceptable, parking area narrow, 0
salad tasty, terms high-priced, 0
place small, place empty, 0
spoonful sebaceous, knife sebaceous, 1
chicken ok, plate very clean, 0
parking convenience hard to find, parking lot narrow, 1
ambience informal, staff not professional, 0
spoonful oleaginous, waiters quick, 0
address bad, location unsecure, 1
waiters bad, organisation not professional, 1
defrayal fair, place small, 0
parking lot useable, parking available, 1
waitress not professional, area trustable, 0
defrayment cheap, property hard to find, 0
environment beautiful, region serious, 0
card loathly, fish savorless, 1
defrayal low, parking area usable, 0
country nigh, air conditioner attractive, 0
region grievous, place unsecure, 1
parking area uncommitted, property free, 1
parking lot hard to find, parking area small, 1
main course high quality, alimentary paste good for you, 1
staff very slow, area far, 0
kitchen impeccable, fork too-generous, 1
eating utensil bad, piece of furniture depressing, 0
place racy, place available, 0
briny salubrious, drink salubrious, 1
country nigh, environs crowded, 0
price fair, payment method costly, 0
steak flavorless, drink savorless, 1
area secure, potable good for you, 0
property trustable, country racy, 1
parking lot free, property usable, 1
country unsafe, location far, 1
window dressing repellant, waiter well trained, 0
price cheap, organisation grumpy, 0
euphony cosy, defrayment overpriced, 0
cost affordable, price not too expensive, 1
service not professional, organisation not professional, 1
intellectual nourishment savourless, intellectual nourishment repellent, 1
tabular array greasy, cookery good, 0
area unsecure, speech far, 1
snack savorless, transportation insipid, 1
environs great, cost overpriced, 0
nutrient good for you, bill of fare interesting, 0
dish repellant, damage low, 0
parking space poor, parking area narrow, 1
steak voluptuous, main course fantabulous, 1
price hot, cost overstated, 1
luncheon repelling, dinner party boring, 1
sideboard revolting, cutlery skanky, 1
